825	N24729	16	1999
826	N24736	16	1999
827	N25705	16	1998
828	N27722	16	1999
829	N27724	16	1999
830	N27733	16	1999
831	N27734	16	1999
832	N29717	16	1999
833	N33714	16	1998
834	N38727	16	1999
835	N39726	16	1999
836	N39728	16	1999
837	N54711	16	1998
838	N14505	17	1999
839	N14508	17	2000
840	N15509	17	2000
841	N16501	17	1999
842	N16502	17	1999
843	N16510	17	2000
844	N16511	17	2000
845	N17507	17	2000
846	N19503	17	1999
847	N25504	17	1999
848	N27506	17	1999
849	N27512	17	2000
850	N1501P	18	1990
851	N152DL	18	1990
852	N153DL	18	1990
853	N154DL	18	1991
854	N155DL	18	1991
855	N156DL	18	1991
856	N154AW	19	1987
857	N155AW	19	1987
858	N156AW	19	1987
859	N157AW	19	1987
860	N158AW	19	1987
861	N160AW	19	1988
862	N302AW	19	1988
863	N303AW	19	1988
864	N305AW	19	1988
865	N306AW	19	1990
866	N307AW	19	1990
867	N308AW	19	1990
868	N309AW	19	1990
869	N311AW	19	1990
870	N322AW	19	1991
871	N670SW	19	1988
872	N671SW	19	1988
873	N683SW	19	1988
874	N690SW	19	1988
875	N691WN	19	1988
876	N154SF	20	1996
877	N17156	20	1996
878	N17175	20	1997
879	N17231	20	1998
880	N27172	20	1997
881	N27173	20	1997
882	N27185	20	1997
883	N27191	20	1997
884	N37178	20	1997
885	N37208	20	1997
886	N403SW	20	1993
887	N405SW	20	1993
888	N406SW	20	1993
889	N407SW	20	1994
890	N408SW	20	1994
891	N409SW	20	1994
892	N410SW	20	1995
893	N411SW	20	1995
894	N412SW	20	1995
895	N413SW	20	1996
896	N416SW	20	1995
897	N47202	20	1997
898	N492SW	20	1997
899	N570ML	20	1997
900	N571ML	20	1997
901	N587SW	20	1995
902	N588SW	20	1995
903	N589SW	20	1995
904	N590SW	20	1995
905	N591SW	20	1995
906	N708CA	20	1998
907	N709CA	20	1998
908	N715SF	20	1996
909	N77181	20	1997
910	N77195	20	1997
911	N820AS	20	1997
912	N821AS	20	1997
913	N823AS	20	1997
914	N824AS	20	1997
915	N825AS	20	1997
916	N826AS	20	1997
917	N827AS	20	1997
918	N828AS	20	1997
919	N829AS	20	1998
920	N830AS	20	1998
921	N832AS	20	1998
922	N161UW	21	2001
923	N162UW	21	2001
924	N163US	21	2001
925	N165US	21	2001
926	N167US	21	2001
927	N169UW	21	2001
928	N170US	21	2001
929	N171US	21	2001
930	N172US	21	2001
931	N173US	21	2001
932	N174US	21	
933	N176UW	21	2001
934	N177US	21	
935	N178US	21	2001
936	N179UW	21	2001
937	N180US	21	2001
938	N181UW	21	
939	N182UW	21	2001
940	N183UW	21	2001
941	N184US	21	2002
942	N185UW	21	2002
943	N189UW	21	2001
944	N190UW	21	2001
945	N191UW	21	2001
946	N192UW	21	2001
947	N164AW	22	1986
948	N166AW	22	1986
949	N168AW	22	1986
950	N175AW	22	1987
951	N166AT	23	2004
952	N167AT	23	2004
953	N267AT	23	2005
954	N268AT	23	2005
955	N272AT	23	2005
956	N281AT	23	2006
957	N283AT	23	2006
958	N286AT	23	2006
959	N288AT	23	2006
960	N290AT	23	2006
961	N292AT	23	2006
962	N296AT	23	2006
963	N300AT	23	2006
964	N307AT	23	2006
965	N308AT	23	2006
966	N309AT	23	2006
967	N311AT	23	2006
968	N312AT	23	2006
969	N313AT	23	2007
